file_id,user_id,subforum_id,num_contexts,label,texts,group
13503773_1,577743,1345,0,noHate,"MEMPHIS, Tenn.",train
13503773_3,577743,1345,0,noHate,"Police say 19-year old Tyrus Shields threatened the victim with a knife on October 21st , then assaulted the girl twice .",train
13504387_2,581091,1395,0,noHate,Slavic peoples make up some 34 % of European population .,test
13507619_2,575759,1345,0,hate,"Oh yeah , no mugshot picture on the page of course , you have to watch the video report to find out it was yet another case of TNB .",test
13553208_1,576557,1346,0,hate,Is that couple in the second picture with the dark yellow background an Asian female with a White male or is it something that looks like it designed to send the same message ?,train
13582449_9,589659,1393,0,noHate,Saga ( Sweden ?? ) - Various Ultima Thule ( Sweden ) - Various There are plenty of other bands .,train
13582449_12,589659,1393,0,noHate,Hope you will find what you are looking for .,train
13582449_13,589659,1393,0,noHate,Take care !,train
13584098_1,589699,1393,0,noHate,I need something translated but I would settle for a `` live '' internet sports channel that carries lithuanian or latvian sports .,train
13587148_2,589564,1393,0,noHate,2508,test
13587851_5,572043,1393,0,noHate,It was ' National Song and Dance Festival ' in Estonia today and yesterday .,train
13587851_6,572043,1393,0,noHate,21325 white Estonians singing patriotic and just beautiful songs .,train
13590005_1,589951,1393,0,noHate,That has been proven many times over by the Jew media in the U.S !,test
13590005_2,589951,1393,0,hate,Their lies are so thick and many that people do n't see the truth when it is in front of them !,test
13598214_1,573840,1393,0,hate,"As far as im concerned as soon as the little half breed is born , it should be tied round her neck and both mother and mulattoe should be flung in the nearest river.Lets see if daddy jumps in to save them !",train
13616113_1,573589,1393,0,hate,that prince who married that asian is a freak. imagine his half and half kids growing up and trying to marry into other royal families,test
13639875_1,574043,1391,0,hate,"how could you have a debate with a nigerian woman ! pity i was listening in , should have been a good laugh listening to that person trying to hold a civilised conversation",train
13641599_1,581944,1391,1,hate,We're letting these creatures flow openly through our air and sea ports and not performing so much as a background test on them .,train
13842942_1,591048,1391,0,noHate,When I was a kid I cut his grass for a few quid ; I found a s * * t load of cans in his shed so I ran off and got p * * * ed : I don t feel so bad about nicking those cans now .,train
13844825_1,581500,1391,1,hate,"They do it because they know it pisses the whites off , by showing disrespect as such for other people shows they have no respect for themselves .",train
13857882_2,577797,1391,0,hate,"Being a smaller country , Ireland will quicker fill up with ethnic scum .",train
13858462_1,591104,1391,3,hate,One the Chinese get there teeth into a country that s it they take over .,train
13858917_1,591104,1391,0,hate,I now only go into the city when i have to and i had to yesterday and I could not belive what has happend in there .I think i must have seen every peice of dirt from every corner of the globe in there it was horrible .,train
13859020_1,572226,1391,0,hate,Islam is a false religion however unlike some other false religions it is crude and appeals to crude people such as arabs .,train
13859020_2,572226,1391,0,hate,The only way to stop it and its followers from spreading is to join a White unity organization and not support democracy by not voting .,train
13859549_1,573511,1391,0,hate,To think that such a great Christian nation as Ireland has an Islamic Foundation is sickening .,train
13861318_1,592518,1391,0,noHate,Quite the opposite in fact .,train
13865550_1,572043,1391,1,hate,"God only knows , these people have no respect for ANYTHING not even their own .",train
13867243_1,592436,1391,0,noHate,"I do n't have a problem with English working or living in Ireland , maybe it was your personality that was the problem .",train
13867457_2,579436,1391,0,hate,"When I hear the term `` American '' , I think of yahoos who are every color of the rainbow and who start wars in the Middle East for Israel 's benefit .",train
13940778_1,594169,1388,0,hate,"So sick of the way its working , I remember when I was growing up in Winnipeg the little shops were all white runned and owned and would hire people from the community and it was great it helped people and kept streets safe even though me and others would cause some bull * * * * it wasnt anything to how it is now .",test
13940778_2,594169,1388,0,hate,Pakis asians and even jungle bunnies come in and * * * * starts getting weird .,train
13940778_5,594169,1388,0,noHate,Now i just dont know what to do or think anymore .,test
13948582_2,579104,1388,0,hate,50 shades of brown,train
14014090_1,595527,1388,0,noHate,The easiest solution is to find a nice white girl and have at least two or more white children .,train
14018162_4,574247,1388,0,noHate,I wish it would come back,train
14024153_1,594112,1387,0,noHate,Perhaps this person would care to use the PM facility and let others know how happy he/she is to join WS .,train
14025149_1,576601,1387,0,hate,Protesting Catholic guilt mongering and intellectual deprivation is as worthy of mentioning as the protesting of institutionalized and indoctrinated White guilt from the Jewlords across the Apelantic .,train
14025552_1,577813,1387,0,hate,"There's a place for Poles , it 's called Poland .",train
14025552_2,577813,1387,0,hate,Just as there 's a place for Pakis called Pakistan and a place for Negro 's called Africa .,train
14028002_1,573493,1387,0,noHate,New Supreme Court Justice Lord Dyson JC Article .,train
14028381_1,586393,1387,0,noHate,"Very easy Rebel Robbie , our bluebells have flowers which droop down , the Spanish variety have flowers that stick out horizontally , and yes they do cross very easily between species which is why people are asked to destroy the Spaniards before they wipe out our own bluebells .",train
14029108_3,586260,1387,2,hate,These ' people ' are just scum .,train
14029838_1,575898,1387,0,hate,Get one of these t-shirts for next time you see him : - Asatru Versand - Kein Islam in Europa - Das Christentum ist schlimm genug ( T-Shirt ) Kein Islam in Europa - Das Christentum ist schlimm genug ( T-Shir themd-kein-islam,train
14030239_1,579792,1387,0,noHate,"I've never been a BNP supporter anyway , the party was doomed from the start .",train
14030239_2,579792,1387,0,noHate,Its time for the return of Mosley 's blackshirts .,test
14031239_1,596278,1387,0,hate,You will know it is a nightmare on day you wake up and you have a black muslim running your country .,train
14031249_2,579147,1387,0,noHate,I hope it gets the coverage it deserves and that white people need .,train
14033515_1,576882,1387,0,noHate,Yes! hatred of the English is very real and it 's not going to get better any time soon .,train
14033515_2,576882,1387,0,hate,We have too many foreigners in our country and i fear for the future of all English people .,train
14034178_1,575082,1387,0,hate,"All of the security guards i see are white but maybe , just maybe , i 'm blessed because no doubt these negro security guards abuse their power .",train
14034375_1,595808,1387,0,hate,the black security guards are racist and look evil and are always giving dirty looks to white customers especially polish customers !,train
14036981_2,572043,1387,0,noHate,"I 'll post as much as I can , but I 'm more of a BNP supporter than an expert .",test
14039990_2,572668,1387,0,noHate,Worse than Benefits St.,train
14040009_2,578796,1387,0,noHate,"Not even other races mixing it up with each other , its whites mixing with all .",train
14051888_1,572106,1383,1,hate,The worst thing about this is that every single one of our beautiful cities in ALL of our countries now look like this .,train
14070721_3,572362,1383,0,noHate,It must be the Mossad or the CIA ...,train
14073953_1,579933,1383,0,hate,I am not Ukrainian but the Ukraine nationalists and right wing should understand that our white race in all nations in Europe North America Australia and South Africa along with any other white nations should support each other and join together against the Marxist multiculturistic agenda that 's invading every white nation and start to over through the powers to be that is responsible for this genocide and start considering deportation of non whites in white nations !,train
14078036_1,591048,1383,0,hate,Blacks in South Africa wondering why their country is going to hell when they put Blacks in charge .,test
14078036_2,591048,1383,0,hate,S.African police clash with poor protesters | Top News | Reuters Hand the country over to Muds and what do you expect .,train
14080477_1,574918,1383,0,noHate,Please stop this nonsense all of you !,test
14090065_1,598377,1381,0,noHate,haha; im a 19 y.o white male from newcastle area - but im moving back to sydney very soon ( west sydney im afraid lol ),test
14095328_1,598632,1381,0,noHate,we're out just gotta keep looking i live in east texas out here its just as hard for us to find single white men,train
14096038_1,572043,1381,0,noHate,It is always nice to meet another person with roots in Kansas .,test
14096493_3,589735,1381,0,noHate,"BR , Tapio 2508",train
14096612_1,573615,1381,0,noHate,"So am I , I 'll let them sit there for days before I reply , even if I 'm hanging out here .",train
14098906_2,580975,1381,0,hate,"Of course , they are more virile than us , so that would n't happen would it ?!!!",test
14099605_2,599118,1381,0,noHate,In late June early July with friends and family ..,train
14100549_1,574058,1381,0,hate,"I have n't , because I threw out my TV in the mid-1990s when there were to many blacks on TV .",train
14104085_1,593340,1381,0,noHate,dont know i dont visit it yes grammer is really horrible i hope i will be able to speak english in few years,train
14105130_2,599783,1381,0,noHate,Hope to talk to you later .,train
14107297_1,573700,1381,0,noHate,"I'm too old ( 38 ) , but I live in Tucson .",train
14107402_1,600134,1381,0,noHate,"Hi, I am 26yo from Glendale AZ .",test
14107402_3,600134,1381,0,noHate,If interested email me at claw9165@yahoo.com,train
14264210_1,573684,1380,0,noHate,I have no problem cleaning my own toilets infact I dont even hate it because after im done I know that there be the cleanest dang place for my buttocks to be sitting on the next time there is a need for a bowel movement .,train
14266521_1,572095,1380,0,noHate,"I was about to get on ya about using the word clip , until I realized you are talking about video clip .",train
14267358_1,573684,1380,0,noHate,"If you want to buy the homes and businesses around you pm Ill show you how to purchase these propertys when they become available , even with bad or no credit or money .",train
14267979_2,577787,1380,0,noHate,I wonder what the percentage of the San Francisco people who are HIV positive are straight .,train
14268247_2,572068,1380,0,hate,"I stopped there one day looking for a job for my holidays , and I left immediately when I saw it : you can barely find a straight person there in summer .",train
14268247_3,572068,1380,0,noHate,Just Google it and you 'll see what I mean .,test
14299729_1,579203,1380,0,noHate,This is my next read .,test
14300745_3,577166,1380,0,noHate,Was n't Bill Clinton the first `` black '' president ?,test
14422121_1,573693,1375,0,noHate,I've followed Mr. Kievsky 's adventures through VNN for the last couple years .,test
14672488_3,576425,1371,0,noHate,"But millions can believe a lie for centuries upon centuries , especially when you make investigating the story a crime .",test
14673520_2,576425,1371,0,noHate,We just do n't like what we see .,test
14677667_1,572070,1371,0,hate,To me it means that Jewish supremacists will never again allow Whites to have a say .,test
30384063_1,574720,1354,1,hate,"Thank you for posting this ! this disgusting lie will hopefully one day be addressed and corrected , at that point I would hope the world will see the Jews for what they really are .",test
30466458_1,576233,1388,0,hate,"Well, at least these dumb negroes got the fact that Jews are evil right ; though I suspect whitey and the jews are one in the same to their primitive minds ...",test
30488474_2,572538,1348,0,noHate,"At the resturant , the Pres. of Hamms orders a Hamms , the Pres. of Schlitz orders a Schlitz , the Pres. of Budweiser orders a Bud , and the Pres. of Guiness orders a cup of tea .",test
30546860_1,734911,1348,0,hate,When they sent n iggers to space the space ships started blowing up .,test
30559248_1,572134,1354,0,hate,No need to allow FACTS to get in the way of a good White guilt message ! ... and the jew laughs loudly !,test
30566608_2,588068,1362,0,noHate,Please let me know if there is anything I can do .,test
30582548_1,572460,1359,0,noHate,"Notice the video title , whenever there is a fight between a white and non white , the white is always the racist",test
30623598_1,603921,1362,0,hate,"Those boys will use the plastic whisks as swords , and the girls ' lego creations will consist of dollhouses for the few white dolls , with the dark ones in the adjoining farm pen .",test
30673323_1,579317,1348,0,noHate,"Oh, I forgot to say where I lived .",test
30704829_1,607836,1362,0,noHate,I remember when I was at my college during the Holidays ... every single holiday would be mentioned loud and clear except for Christmas ... especially kwanzaa .,test
30747632_2,572191,1362,0,noHate,Apparently young kids pick languages up very quickly .,test
30777604_2,575950,1362,0,hate,I 'm sure I would have done great in public school if the Mexican gang members stopped kicking my * * * long enough for me to get my homework done ...,test
30837533_2,572087,1346,0,hate,"God 's own divine intervention , aided by Jewish money swindled from the goyim .",test
31402537_3,572176,1346,0,hate,Just watch them at North America and they like all black sport players and their `` slang '' .,test
31728523_2,599324,1363,0,noHate,"First off they probably wont do anything , second off dont start anything .",test
31732972_2,599694,1363,0,noHate,Sometimes I do watch shows about WWII on the History channel but other than that I never watch it .,test
31757290_2,574608,1363,0,hate,"Its simple , they want to create white guilt , .",test
12842136_1,574818,1397,0,noHate,"We are trying to get people in every White nation around the world to distribute White Nationalist flyers on Saturday night , October 13th .",train
12846482_2,572287,1396,0,noHate,I take the assumption that your Nation is so crap is not worth remembering .,test
12856933_1,576045,1346,0,hate,It would be great if we could get every last white out of there so no one would be there to fix things .,train
12860642_1,572479,1346,0,noHate,When he gets out he 'll have more support than ever .,train
12860642_2,572479,1346,2,hate,This was a bad move by the Jew puppets .,train
12870904_1,572357,1346,0,noHate,"Ever since SF came back on line people have adopted a more aggressive line of debate , the threads I have been on seem to have gone that way pretty quickly anyway .",train
12873446_2,572085,1396,0,hate,"At the link just below , I 've been urging our brothers and sisters in South Africa to run that message or a similar message on that site every month : Malaysians , Venezuelans , Chinese let White House broadcast their agendas",train
13031385_1,576070,1345,2,hate,They probably arrest them and throw them in jail so that they will be raped and infected with AIDS .,train
13139471_2,576241,1345,0,hate,ZOG is getting rid of every White-dominated area in the world .,test
13209385_3,578829,1345,0,noHate,There are few if any Blacks .,train
13289178_1,580733,1345,0,noHate,They do not want all of us to find out how she was raped and tortured .,test
13291133_1,573473,1345,0,hate,Not only is this case typical of the feral sub humans but it 's a perfect example for our people of how totally out of control they are and that they cannot be allowed to remain among us .,train
13292706_1,580728,1345,0,noHate,man as that video went along i got more and more fearful that there would be a tag at the end stating all in the video had been assaulted or murdered. glad it turned out better than that .,train
13292900_2,573600,1345,0,noHate,It seems that what they are trying to say is that if you are white you are in the wrong place at the wrong time anywhere in the World .,test
13292902_2,577803,1345,0,hate,Negros are so dumb .,train
13299310_1,580789,1345,0,noHate,"Hell, if he had been white they would have thrown his ass in jail , suspended him from school , and it would have been all over CNN ABC NBC and CBS .",train
13340814_1,572139,1345,0,noHate,Right.,test
13348177_1,580944,1345,0,noHate,Great link .,test
13388956_2,573789,1345,0,hate,"You can take a negro out of Africa and have it grow up in Boston and Orlando , and it still reverts to its innate negro ways the moment it hits its native African soil .",train
13456922_1,578990,1347,0,noHate,This is black behavior as well .,train
13456922_2,578990,1347,0,hate,Lack of compassion seems to go hand and hand with lack the of White blood .,train
13456922_3,578990,1347,0,noHate,Seems none of these pinheads wanted to get dirty .,test
13463194_1,575598,1347,0,noHate,I've posted a thread in Stormfront Latin to help spread the WNPS and too see if we can get more translations .,train
13463975_1,572043,1346,0,hate,"The biggest problem is new york.There are blacks all over the streets , when you 're in new york think you 're in nigeria .",train
13468636_1,582394,1346,0,hate,"The jew media likes to prop this whites becoming the minority non sense up because they want to try and scare whitey , the media plays on the fears that the average retard thinks hispanic or latino is a race and they play word play with titles like white hispanic and white non hispanic it is all a magic show nothing more .. But Whites becoming a minority in Europe the homeland is a much more serious issue that concerns me greatly .",test
13470519_1,583261,1346,8,hate,"We spent too much time and effort worrying about Blacks while the Asians and Hispanics , were the ones carrying the ball .",train
13472600_2,583513,1346,0,noHate,A wind of change is starting to blow .,train
13472600_3,583513,1346,1,hate,"The future is ours , as long as we do not sit by and wait to be overrun by the subhumans .",test
13474343_1,579280,1346,0,noHate,I sure hope you 're right .,train
13475440_2,577859,1346,0,noHate,This fight isnt over yet .,train
13476970_3,572196,1346,0,hate,Well I wonder if its started messing with the daughter yet .,train
13480119_1,577495,1345,0,hate,"God, it is sickening to see these young lives taken by feral negroes .",test
13480119_2,577495,1345,0,hate,"God bless them all , to hell with the blacks .",test
13480228_1,572128,1345,0,hate,Angela Spain was murdered in her home by a drifter negro .,train
13484016_5,577166,1347,0,noHate,"A non-citizen shall have no such rights , but also no such duty .",train
13485620_2,576182,1395,0,noHate,Did you see the video .,train
13485620_3,576182,1395,0,hate,They act quite civilized in the video but i suppose they went on a mugging spree after .,train
13485699_3,576576,1395,0,noHate,RAMMSTEIN - 18.Ich will ( 2012-02-11 - Moscow ) - YouTube,train
13498105_1,585703,1395,0,noHate,"``RiceArrives in Lithuania for NATO Talks . '' http://news.bbc.co.uk/1/hi/world/europe/4466747.stm Go Home to Africa , Condoleeza Rice !",train
13500400_1,585713,1395,0,noHate,Yep That Is a great Movie But My favorite Is Утомленные солнцем I was actualy wacing it yesturday A verry verry Powerful Film 2508,train
13502793_5,577743,1345,0,noHate,Fatal shooting victim Police find murder victim Clinton woman 's death ruled a homicide,train
13504696_2,577743,1345,0,noHate,"Richland County deputies say Cason killed his estranged wife , 38-year-old Letitia Cason , at an apartment on Smallwood Road in Northeast Richland County Deputies : Murder Suspect Shoots at Officers , is Taken Into Custody wltx.com | Columbia , SC News , Weather and Sports |",test
13505081_5,577743,1345,0,noHate,Twp .,train
13506847_1,585802,1395,0,hate,"thank you very much for your replies ! I just wonder if there is a site of the NNP in english ? anyway I hope Russia will kick non-white butts out of its territory.so long , brothers !",train
13507331_2,577743,1345,0,noHate,Eric Denson of Springfield pleads innocent to stabbing of Cathedral High School senior Conor Reynolds | Massachusetts Local News - MassLive.com,train
13594099_1,590112,1393,0,hate,hope one day i will be able to see finland withouth those * * * * ing monkey ass soumalian ... im glad .. because finland has lowest immigrate in europe ..... kick those * * * * ing soumalians ass .....,train
13595139_1,575845,1393,0,hate,I say let him in and let him rant his mouth with all the Mudslums !,train
13602527_1,585974,1393,0,noHate,"Yes, I have very rarely seen Scandinavian-looking people with brown eyes .",train
13606820_1,581116,1393,0,noHate,"One sign that you are living in a small town must be when your local library only has one book about Nordic languages , 50 pages thin and published in 1942 .",train
13612276_2,587084,1393,0,noHate,Providing From Finland does n't kick my ass and throw me overboard ... coming or going .,test
13632881_1,585974,1393,0,noHate,"Has anybody pointed out that Finland is n't part of Scandinavia yet ? ( Hur gick det i Finnkampen , vet ni det ?",test
13642001_1,591189,1391,0,noHate,Somene was telling me somewhere that he has put in a claim about having been abused in an orphanage by one of the religious orders .,train
13843470_1,572109,1391,0,hate,"These are the latest statistics , Ethnic groups : Irish 87.4 % , other white 7.5 % , Asian 1.3 % , black 1.1 % , mixed 1.1 % , unspecified 1.6 % ( 2006 census ) , so even if that seven percent was all poles , if you add up all the mud races , it would be equivalent .",train
13843470_2,572109,1391,0,hate,So why are n't you complaining about the other mud races ?,train
13850112_1,591126,1391,0,hate,"Manic street preachers are also red scum and basically every band playing is left-wing/pro-faggot , and many of them are drug using lowlifes .",train
13850112_2,591126,1391,0,noHate,http://www.venetofronteskinheads.org...mmer_2008.html,train
13855831_1,584865,1391,0,hate,another coon giving out about Ireland and as if her opinion counts being second generation London jamican only means her mother was a filthy immigrant who waited till she got off the banana boat to give birth to her litter,train
13859520_1,580968,1391,0,noHate,"Ever notice the way the mechanisations of the state , always side with their anti-fascist NWO goffers ?",train
13863162_1,591076,1391,0,hate,i feel sorry for her if one of her daughters did die but the harsh reality is she has no connection to ireland and she must go.as a mother it is her job to protect her children in Nigeria.every Nigerian who has a problem cant come running over here,train
13865626_3,593027,1391,0,hate,I know a non white who got 5 A 's and 4 B 's but he robably cheated 2508,train
13866393_1,592755,1391,0,hate,So now Stormfront Ireland is solely responsible for all racist attacks in Ireland. lol Ted is right this is the work of the Kikes those * * * * ers are never happy .,train
13866620_1,586589,1391,5,noHate,Make sure you have a security team for Justin Barrett whenever he speaks in public in case the unwashed scum try anything again .,train
13867383_1,573582,1391,0,hate,"I can honestly say that I have minority friends , and would n't hesitate to deal with the harsh reality that they must be deported .",train
13944391_2,581731,1388,0,hate,Most if not all of the whites at my school are complete race traitors,train
14013954_1,579104,1388,0,hate,"Seriously Canada would have been better off if they left the pakis at home , im like you I do n't object to asians because they at least try to fit in .",train
14013954_2,579104,1388,0,hate,Pakis are all about forcing their culture on us .,train
14015134_1,595564,1388,0,hate,"Im living in Burnaby , all i see is Chinamen everywhere ... what happened to the great colony built by the British Empire ?",train
14021113_1,574567,1388,0,hate,not sure how we can be anti liberal when we have a prime minister who openly supports israel and sends them cards on their holiday 's laughing stock of the aryan race. not to mention they also openly support the sand people .,train
14024252_1,577061,1387,0,hate,Seeing the teams of white nations have black players in their ranks is a depressing site to see.They should be representing the best of our nations not the worst,test
14024960_2,595714,1387,0,hate,Did they put that Groid 15 next to Rooney just to make Rooney look at least half-human ?,test
14027775_1,572196,1387,0,noHate,Can you please give the info on the facts of who the Celts were or direct to where the information is ?,train
14029001_5,585687,1387,0,noHate,Please comment .,train
14032786_1,592379,1387,0,hate,i sort of understand where you are coming from but plenty of whites have sold us down the river so to speak although the jew is always in the background its very complicated will we ever find out the truth. somalians = scumalians !,train
14036151_1,595761,1387,1,hate,"one is one too many , i bet all the white girls and wiggers go crazy for the young coon , whichever school you are in , wigggers outnumber metalheads or `` normal '' whites",train
14037305_1,596602,1387,0,noHate,Greeting Fellow Nationalist I and White Avenger and I have joined this Site to free our Great Contry of theColoured Invaders .,train
14038258_1,573410,1387,0,noHate,Maybe if you 'd have gone down to London you could have marched with hundreds of nationalists in the very centre of our nations capital ...,train
14039567_1,577432,1387,0,hate,"Yeah London has gone to hell , when all the remaining whites are gone it will become a zombie town of crumbling buildings , dealers and junkies .",train
14039567_2,577432,1387,0,hate,Hopefully the traitors will be encircled in Westminster palace .,train
14052467_1,572315,1383,0,noHate,"It's not just Third Reich era , it 'd been the names of the towns in many cases from the time they were founded , and anyway before 1933 .",train
14052954_1,576306,1383,0,hate,"^ You ca n't make this stuff up Go have a drink , drown the sorrow of living among primitive Asians .",train
14066209_1,576447,1383,0,noHate,If you are not registered I think that maybe you will not be able to see this .,test
14066209_2,576447,1383,0,noHate,http://www.facebook.com/pages/ % D0 % A0 ... 19205191443389,train
14074862_1,579321,1383,0,noHate,You mean adoption of this new found identity which in all reality is a Greek identity .,train
14088896_3,573561,1381,0,hate,I have been trying to find a job but the mexicans take everything we had .,train
14095174_3,598714,1381,0,hate,The only Mexican in town has since moved out and kids can now leave their bicycles in the yard without fear .,test
14095174_4,598714,1381,0,noHate,2508,train
14096118_1,577827,1381,0,noHate,"drinking does ease the sorrow of a lonely life .. it 's so tempting to just go out and get drunk , and laid like i did in my youth .. but i have n't got the energy for it anymore .. more likely to lie in bed and cry until it 's time to go work .. still hoping life gets better than this : drink 2508",train
14096559_1,598846,1381,0,noHate,if the expected war happens we better not put pride in charge of any units where navigating skills are required then .,train
14097933_4,577427,1381,0,hate,"Drive and risk an accident being drunk , or walk and certainly get murdered by a kaffir ?",train
14099872_2,586237,1381,1,noHate,I am a 23 year old Spanish guy .,train
14106132_1,599667,1381,0,noHate,"hi there , well thank you very much for your reply. it means alot that someone took the time to. i really envy your job. i want it lol. so were abouts are you from ?",train
14106754_1,600019,1381,0,noHate,"Hey, I live in Illinois not too far from you. i 'm always trying to find new friends and people to hang out with , some email me sometime",train
14265257_4,572095,1380,0,noHate,Please tell me you are n't advocating fraud .,train
14266657_1,579231,1380,0,hate,what about it. that 's exactly what I said and I meant every word he thought I might and that was enough and with you two talking behind my back like some jew what do you expect me to say have a nice life .,test
14266657_2,579231,1380,0,noHate,I do n't think so .,test
14292472_1,591389,1380,0,noHate,"if they have the same help here in Quebec , i would like too say congratulation pitbull-A.G. and i hope you have lot of new white resident in your city",test
14409149_2,580348,1375,0,hate,White town saved by the magic negroes of Afreakkaland .,test
14412527_1,588128,1375,0,noHate,Amen brother ..... you did say it like you been there ... they talk crap and if you show fear they 'll be on ya fast .,test
14412527_2,588128,1375,0,noHate,But get the eyes wide open and lets rock attitude ... most will back off and go away ..... been there with ya !,test
14413853_1,580988,1375,0,noHate,"You do not have to wait for this law to pass since already you would be expelled from your school for doing the above under some sort of hostile school environment clause , as you would at most places of work .",test
14417461_3,573188,1375,0,hate,Maybe God was punishing them for their interracial marriage .,test
14669890_3,572638,1371,3,hate,"Good luck with your bugchasing , homo . . .",test
14673601_4,575678,1371,0,hate,Negroids could n't put together a bake sale properly much less a work force .,test
30429569_1,576284,1354,0,noHate,"Saul Kassin : `` False confessions '' https : //www.youtube.com/watch ? v = JDRRwFfJKkw The Vera Institute of Justice 's Neil A. Weiner Research Department Speaker Series presents Saul Kassin , Distinguished Professor of Psychology at John Jay College of Criminal Justice .",test
30491877_2,574438,1362,0,noHate,The school did not cause my much trouble because it was elementary school .,test
30500254_12,575946,1362,0,hate,I went outside and the niglet 's mom told me my daughter had hit her first .,test
30558274_1,734712,1348,0,noHate,"We are cooking a duck on the rotisserie , catch the fat drippings and cook little potatoes in that , its delicious , we 're also cooking a small turkey , mashed potatoes , carrots , pumpkin pie and butternut squash cut in half and baked with butter and brown sugar .",test
30582556_2,572149,1359,0,noHate,I see pro and cons of both .,test
30597294_1,575789,1348,0,hate,Like I said before I 'd bet 90 % + have Liberal parents .,test
30614050_1,572282,1362,0,noHate,I live in AR .,test
30614050_4,572282,1362,0,hate,I going to get homeschooled tired of looney lefty teachers and the negroes,test
30645977_3,575696,1362,0,noHate,But it does have a feminine sound .,test
30691126_8,588910,1362,0,noHate,The students should be able to express themselves .,test
30691126_10,588910,1362,0,noHate,No .,test
30691153_1,580478,1362,0,hate,Americans and Irish understand each other better than Spaniards and the beaners .. the US and Ireland are the 1st world so they are educated unlike the beaners .,test
31719001_3,586916,1363,0,noHate,Enjoy your classroom .,test
31768281_1,601074,1363,0,noHate,"I am going to try and update my site soon , I did however add a chat room .",test
33463853_1,575709,1347,0,noHate,Whether or not one chooses to eat meat is a very personal decision .,test
12842670_1,574912,1397,0,hate,"I watch fights on gay parade in budapest together with my friends from hungary , we were together on vacation in one croatian island , it was great to watch how hungarian nationalists were smashing gay parade btw I have some hungarian blood , my grandmother was hungarian Kitartas !",train
12843989_3,572337,1396,0,noHate,You are welcome to grab on if you like !,train
12845244_7,574784,1397,0,noHate,I have no idea of how many might be here .,train
12845244_10,574784,1397,0,hate,"The white man has no future in Canada , that is for sure , because the country is being flooded with non-white immigrants .",test
12851401_2,572070,1346,0,noHate,And my job lets me monitor all of Jewish supremacist control of talk radio .,test
12856276_1,573125,1346,0,hate,As usual the magic negro opens his mouth and lies pour forth .,train
12856276_2,573125,1346,0,hate,If lies were money he would be the richest negro in the world,train
12856759_1,572087,1346,0,hate,Great image of the Jew as a poisonous mushroom .,train
12856846_1,575968,1346,0,hate,"well, the liberals would go ape crazy .",train
12856846_2,575968,1346,0,noHate,"And there 's no need for a video game , just pack concealed carry and walk around any major US city after dark .",train
12857372_1,572112,1346,1,hate,They need the white male distracted as much as possible and of course the glorification of the groid ; two birds one stone .,test
12861583_2,572224,1346,0,noHate,Officials are puzzled as to the cause .,train
12874522_3,576070,1347,0,noHate,The Bear Sterns Report on Illegal Immigration Stormfront National Vanguard David Duke American Renaissance,train
12882012_2,577734,1345,0,hate,I reported some time ago that negroes will even strip the bricks off your home while you are away at work .,test
12899322_1,578115,1345,0,noHate,When the tea party people have a event and very few minorities show up its the White tea party people who are racist .,train
12899322_3,578115,1345,0,noHate,See the pattern .,train
13058178_1,578203,1345,0,hate,And these words of wisdom come from a man that thinks another mans anus as well as his own was made to be used as a vagina :,train
13060194_1,579071,1345,4,hate,How much longer are we going to wait for them to take care of themselves ?,test
13060194_2,579071,1345,4,hate,We need to make sure every white child and adult is fed before we worry about helpless people who have to eat cow crap in order to survive .,train
13061787_2,577495,1345,1,hate,I wish everyone would leave them to their own demise so we can be done with it .,train
13061787_3,577495,1345,0,hate,"Simply put , they are AT LEAST 100,000 years behind evolved creatures on the evolutionary scale with no hope of ever progressing .",train
13072439_1,577562,1345,0,hate,"Well then , that makes the fact these scum are sending millions of their kin to my country , taking jobs from the White inhabitants , killing our people and mongrelizing our race all alright then .",train
13164285_3,575645,1345,0,noHate,"YouTube - Orangutan Towan Paints at Woodland Park Zoo , HD",train
13332884_3,577989,1345,0,hate,"As the saying goes , you can take the ape out of the jungle , but you ca n't take the jungle out of the ape .",train
13337910_3,572266,1345,0,noHate,( Source of quote. ),train
13355491_1,577664,1345,0,hate,The way Jews work together with such cunning would be admirable if their works where not to such disgusting evil ends .,train
13383878_1,573600,1345,0,hate,Wasn't it the Government in the Congo that was at war with the gorillas a while back because the gorillas were `` threatening their superiority '' ?,train
13385834_1,577328,1345,0,hate,I've always said that black people make the perfect slaves because anyone who cannot or will not take responsibility and be master of their own lives is already a slave .,train
13387441_3,573789,1345,0,noHate,http://abcnews.go.com/International/print ? id = 2483106 AP Story,train
13393063_1,577328,1345,0,hate,I believe these apes may be on to something by chopping off penises to cure aids .,train
13393063_2,577328,1345,0,hate,An ape without a penis will never be able to pass it on to others .,train
13393063_3,577328,1345,0,noHate,Why have n't we thought about that over here ?,train
13420715_1,572041,1347,0,noHate,"I'd say that here on SF , most of the thread derailers are crypto-antis who do n't give hoot about Thor or Jesus .",train
13439833_2,576386,1347,0,hate,It 's a symbol demonstrating a lack of oxygen to the head of all its members .,train
13443527_1,581855,1347,0,hate,"Allow me to apologize for my last post , as I was drinking heavily last night but you callin me a genetic lottery winner ? come on now I 've had my fair share of hard times just last week a yellow person came into my place of work and started making trouble .",train
